Timestamp,X,Y,Z
24-Nov-2020 16:39:53.191,-0.208367,3.921695,10.797197
24-Nov-2020 16:39:53.293,1.344504,2.797982,6.686895
24-Nov-2020 16:39:53.394,-0.044907,2.398612,9.070238
24-Nov-2020 16:39:53.494,1.425785,2.968327,7.759564
24-Nov-2020 16:39:53.595,-0.212708,3.332071,8.804241
24-Nov-2020 16:39:53.696,0.961451,3.936664,8.824449
24-Nov-2020 16:39:53.796,1.516646,4.518504,10.106084
24-Nov-2020 16:39:53.897,-0.574954,4.417763,10.973231
24-Nov-2020 16:39:53.998,-0.125888,1.237926,9.742191
24-Nov-2020 16:39:54.098,-0.065414,1.878144,8.552166
24-Nov-2020 16:39:54.199,0.26465,3.089276,7.72798
24-Nov-2020 16:39:54.300,-0.31749,3.15918,8.720116
24-Nov-2020 16:39:54.400,0.890648,3.696114,9.919722
24-Nov-2020 16:39:54.501,0.727936,3.527265,11.143876
24-Nov-2020 16:39:54.602,-0.194296,2.640659,12.082574
24-Nov-2020 16:39:54.702,0.662223,1.640139,7.247179
24-Nov-2020 16:39:54.803,-1.055156,2.474953,8.743168
24-Nov-2020 16:39:54.904,0.453407,2.823279,8.317903
24-Nov-2020 16:39:55.004,0.314646,2.463577,8.842113
24-Nov-2020 16:39:55.105,0.517923,2.248325,9.837094
24-Nov-2020 16:39:55.206,0.211061,3.021766,9.453591
24-Nov-2020 16:39:55.306,0.947829,2.32751,9.525891
24-Nov-2020 16:39:55.407,0.837957,1.127755,8.494835
24-Nov-2020 16:39:55.508,-0.316891,1.100062,10.035282
24-Nov-2020 16:39:55.608,-0.578248,0.784369,11.250904
24-Nov-2020 16:39:55.709,-0.468975,0.648302,9.782906
24-Nov-2020 16:39:55.810,-0.575703,0.548759,9.489067
24-Nov-2020 16:39:55.910,-0.246537,0.992736,10.117461
24-Nov-2020 16:39:56.011,-0.213905,0.905018,10.678494
24-Nov-2020 16:39:56.112,0.856369,0.98106,9.14149
24-Nov-2020 16:39:56.212,1.18778,1.357826,10.575807
24-Nov-2020 16:39:56.313,0.902922,1.182242,10.878478
24-Nov-2020 16:39:56.414,0.979563,1.945504,9.040001
24-Nov-2020 16:39:56.514,1.862726,2.163451,10.525362
24-Nov-2020 16:39:56.615,2.113455,2.271377,9.003327
24-Nov-2020 16:39:56.715,1.16353,2.315235,8.400531
24-Nov-2020 16:39:56.816,1.328787,1.670975,9.328302
24-Nov-2020 16:39:56.917,1.544788,2.903811,8.820707
24-Nov-2020 16:39:57.018,1.290616,3.319048,10.192155
24-Nov-2020 16:39:57.118,0.734972,1.454974,10.881622
24-Nov-2020 16:39:57.219,0.261057,1.28373,8.854836
24-Nov-2020 16:39:57.319,-0.532892,0.100741,8.994945
24-Nov-2020 16:39:57.420,-0.208516,2.691403,9.073681
24-Nov-2020 16:39:57.521,0.881816,2.189048,8.461604
24-Nov-2020 16:39:57.622,0.937351,2.65458,9.130563
24-Nov-2020 16:39:57.722,1.278641,2.33724,9.931248
24-Nov-2020 16:39:57.823,1.739832,3.096611,10.961555
24-Nov-2020 16:39:57.924,1.071172,0.1922,10.258617
24-Nov-2020 16:39:58.024,-0.25492,1.091979,10.090068
24-Nov-2020 16:39:58.125,0.295036,2.093546,8.165669
24-Nov-2020 16:39:58.226,0.835413,2.22632,8.483459
24-Nov-2020 16:39:58.326,0.949775,2.571203,9.189391
24-Nov-2020 16:39:58.427,1.117576,2.348466,9.809252
24-Nov-2020 16:39:58.528,0.314795,0.462388,12.235855
24-Nov-2020 16:39:58.628,-1.154699,1.451082,8.991502
24-Nov-2020 16:39:58.729,-1.055904,0.185464,9.758208
24-Nov-2020 16:39:58.830,0.352068,1.389111,8.92519
24-Nov-2020 16:39:58.930,-0.075742,1.906436,9.523645
24-Nov-2020 16:39:59.031,-0.164658,2.232009,8.472681
24-Nov-2020 16:39:59.132,0.378114,2.41418,9.676029
24-Nov-2020 16:39:59.232,0.114512,3.076702,10.969788
24-Nov-2020 16:39:59.333,-0.786165,0.853076,10.968142
24-Nov-2020 16:39:59.434,-0.1925,0.583786,8.632249
24-Nov-2020 16:39:59.534,-0.900976,0.111069,9.719438
24-Nov-2020 16:39:59.635,0.383053,0.967438,7.890691
24-Nov-2020 16:39:59.736,-0.625849,1.296753,8.477022
24-Nov-2020 16:39:59.836,-0.195643,1.225951,9.196127
24-Nov-2020 16:39:59.937,0.119751,1.736689,10.418185
24-Nov-2020 16:40:00.037,-0.652793,2.742896,9.6419
24-Nov-2020 16:40:00.138,-1.254092,0.020507,10.476414
24-Nov-2020 16:40:00.239,-1.732647,1.597628,8.397238
24-Nov-2020 16:40:00.339,-0.928819,1.208736,9.209
24-Nov-2020 16:40:00.440,-0.58199,2.360741,8.168064
24-Nov-2020 16:40:00.541,-0.935105,2.933749,9.792786
24-Nov-2020 16:40:00.641,-0.103884,3.605103,9.38698
24-Nov-2020 16:40:00.742,1.209036,4.375551,10.430011
24-Nov-2020 16:40:00.843,0.016017,0.569865,10.508448
24-Nov-2020 16:40:00.943,0.214504,2.029929,7.876321
24-Nov-2020 16:40:01.044,0.496368,1.734144,9.32411
24-Nov-2020 16:40:01.145,0.22618,3.076702,8.231682
24-Nov-2020 16:40:01.245,-0.245789,2.482288,9.764944
24-Nov-2020 16:40:01.346,-0.441432,3.35677,10.252031
24-Nov-2020 16:40:01.447,-0.444725,1.93293,10.160272
24-Nov-2020 16:40:01.547,-0.99079,2.164499,10.662028
24-Nov-2020 16:40:01.648,-0.919238,0.494122,10.968441
24-Nov-2020 16:40:01.749,-0.981509,2.305955,8.07391
24-Nov-2020 16:40:01.849,-0.98076,0.855022,9.011111
24-Nov-2020 16:40:01.950,-0.786465,2.160906,8.981174
24-Nov-2020 16:40:02.051,0.287851,1.293161,9.571246
24-Nov-2020 16:40:02.151,0.098645,2.193688,9.562565
24-Nov-2020 16:40:02.252,0.286654,2.49576,9.270372
24-Nov-2020 16:40:02.353,0.649948,1.54838,9.827065
24-Nov-2020 16:40:02.453,0.539628,2.247127,10.228979
24-Nov-2020 16:40:02.554,0.697999,2.290537,9.264684
24-Nov-2020 16:40:02.655,0.590372,2.309398,8.882678
24-Nov-2020 16:40:02.755,0.820444,2.600392,10.434801
24-Nov-2020 16:40:02.856,1.655557,2.924469,8.794512
24-Nov-2020 16:40:02.957,0.902174,2.124532,8.67491
24-Nov-2020 16:40:03.057,0.877475,2.250271,9.417816
24-Nov-2020 16:40:03.158,1.134341,2.499802,9.467812
24-Nov-2020 16:40:03.259,1.461411,2.775379,10.529703
24-Nov-2020 16:40:03.359,1.245859,1.898203,10.926079
24-Nov-2020 16:40:03.460,-0.24519,2.180815,8.772208
24-Nov-2020 16:40:03.561,-0.17289,1.406775,9.150022
24-Nov-2020 16:40:03.661,0.009879,1.234782,9.516011
24-Nov-2020 16:40:03.762,0.23067,2.404899,8.561596
24-Nov-2020 16:40:03.863,0.607886,2.488425,9.404942
24-Nov-2020 16:40:03.963,0.756377,2.84693,9.398057
